Data_Date,Formulary_ID,Formulary_Name,Payer_Name,Channel,Lives,NDC,Product_Name,Formulary_Status,Restriction,Tier,Effective_Date,As_Of_Date
2026-07-01,FRM88628,Beacon Complete Formulary,Beacon Health Plan,Medicare Advantage,1622118,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88629,Highland Select PPO Formulary,Highland Health,Commercial,235298,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88630,Quarry Advantage Formulary,Quarry Wellness,Health Exchange,2974533,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88631,Nautilus Select PPO Formulary,Nautilus Health,Medicare Advantage,1617241,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88632,Nautilus Choice HMO Formulary,Nautilus Insurance,Commercial,1135247,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88633,Yellowstone Preferred Formulary,Yellowstone Wellness,Commercial,2857555,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88634,Summit Advantage Formulary,Summit Health,Commercial,2218118,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88635,Bluegrass PPO Formulary,Bluegrass Wellness,Commercial,2612940,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88636,Northgate EPO Formulary,Northgate Care,Medicare Advantage,2768118,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88637,Prairie Complete Formulary,Prairie Care,Commercial,1805898,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88638,Harborview Advantage Formulary,Harborview Mutual,Commercial,266904,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88639,Ridgeline Advantage Formulary,Ridgeline Wellness,Commercial,2722352,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88640,Fairview Complete Formulary,Fairview Care,Health Exchange,1101309,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88641,Bluegrass PPO Formulary,Bluegrass Alliance,Medicare Advantage,639340,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88642,Gateway PPO Formulary,Gateway Mutual,Managed Medicaid,2982913,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88643,Union PPO Formulary,Union Wellness,Medicare Advantage,2905971,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88644,Lantern HMO Formulary,Lantern Health,Commercial,2257385,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88645,Stonegate Advantage Formulary,Stonegate Health,Health Exchange,816125,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88646,Ridgeline Complete Formulary,Ridgeline Care,Health Exchange,809671,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88647,Silverpeak Advantage Formulary,Silverpeak Alliance,Commercial,2282239,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88648,Gateway Choice HMO Formulary,Gateway Health,Health Exchange,194577,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88649,Prairie POS Formulary,Prairie Health Plan,Commercial,169676,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88650,Granite EPO Formulary,Granite Wellness,Commercial,737464,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88651,Pinecrest HMO Formulary,Pinecrest Care,Commercial,2100170,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88652,Lantern HMO Formulary,Lantern Benefit,Health Exchange,2430780,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88653,Stonegate HMO Formulary,Stonegate Benefit,Commercial,1163792,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88654,Vantage Complete Formulary,Vantage Health Plan,Commercial,2456025,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88655,Keystone PPO Formulary,Keystone Health Plan,Medicare Advantage,353575,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88656,Copperfield Complete Formulary,Copperfield Mutual,Health Exchange,547225,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88657,Monarch EPO Formulary,Monarch Wellness,Managed Medicaid,2916089,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88658,Everest Advantage Formulary,Everest Benefit,Commercial,2354206,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88659,Brightwater Preferred Formulary,Brightwater Benefit,Managed Medicaid,934710,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88660,Northgate Complete Formulary,Northgate Health Plan,Medicare Advantage,754555,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88661,Copperfield Advantage Formulary,Copperfield Wellness,Commercial,1417133,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88662,Union EPO Formulary,Union Health Plan,Commercial,2049494,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88663,Yellowstone Advantage Formulary,Yellowstone Benefit,Commercial,3148508,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88664,Riverbend Advantage Formulary,Riverbend Wellness,Commercial,1590096,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88665,Harborview EPO Formulary,Harborview Mutual,Commercial,2571149,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88666,Prairie Choice HMO Formulary,Prairie Wellness,Commercial,863133,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88667,Harborview EPO Formulary,Harborview Insurance,Commercial,1967592,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88668,Copperfield EPO Formulary,Copperfield Health Plan,Managed Medicaid,2333425,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88669,Fairview Complete Formulary,Fairview Alliance,Commercial,75833,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88670,Yellowstone EPO Formulary,Yellowstone Wellness,Managed Medicaid,36296,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88671,Granite Preferred Formulary,Granite Mutual,Medicare Advantage,2025201,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88672,Vantage Advantage Formulary,Vantage Health,Commercial,571634,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88673,Cascade Select PPO Formulary,Cascade Alliance,Commercial,2964872,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88674,Lantern Choice HMO Formulary,Lantern Health Plan,Health Exchange,1962397,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88675,Trailhead Select PPO Formulary,Trailhead Health,Medicare Advantage,3172841,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88676,Harborview PPO Formulary,Harborview Benefit,Commercial,1621229,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88677,Stonegate Preferred Formulary,Stonegate Care,Health Exchange,873626,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88678,Quarry POS Formulary,Quarry Wellness,Commercial,1494379,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88679,Juniper Complete Formulary,Juniper Benefit,Medicare Advantage,2118234,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88680,Juniper POS Formulary,Juniper Care,Medicare Advantage,381199,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88681,Riverbend Select PPO Formulary,Riverbend Health Plan,Commercial,2938774,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88682,Cascade Advantage Formulary,Cascade Insurance,Health Exchange,2285942,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88683,Cascade POS Formulary,Cascade Insurance,Commercial,107428,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88684,Foundry Preferred Formulary,Foundry Alliance,Managed Medicaid,1882540,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88685,Bluegrass Complete Formulary,Bluegrass Wellness,Commercial,1223573,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88686,Pinecrest Preferred Formulary,Pinecrest Health Plan,Commercial,779539,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88687,Granite EPO Formulary,Granite Benefit,Medicare Advantage,1107226,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88688,Foundry EPO Formulary,Foundry Benefit,Commercial,1895847,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88689,Ridgeline Complete Formulary,Ridgeline Health Plan,Commercial,669534,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88690,Wayfarer Complete Formulary,Wayfarer Health Plan,Commercial,2905491,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88691,Northgate PPO Formulary,Northgate Insurance,Medicare Advantage,2605074,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88692,Harborview Preferred Formulary,Harborview Wellness,Commercial,1180711,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88693,Cedar POS Formulary,Cedar Mutual,Medicare Advantage,1347772,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88694,Juniper Choice HMO Formulary,Juniper Mutual,Commercial,1208910,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88695,Cedar Complete Formulary,Cedar Wellness,Health Exchange,1758193,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88696,Monarch HMO Formulary,Monarch Health Plan,Commercial,886508,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88697,Keystone PPO Formulary,Keystone Care,Medicare Advantage,2694346,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88698,Wayfarer POS Formulary,Wayfarer Health Plan,Commercial,1616257,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88699,Everest Preferred Formulary,Everest Alliance,Health Exchange,1958857,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88700,Everest HMO Formulary,Everest Alliance,Health Exchange,2808043,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88701,Cascade Select PPO Formulary,Cascade Care,Medicare Advantage,294864,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88702,Northgate Preferred Formulary,Northgate Benefit,Health Exchange,2427830,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88703,Beacon Complete Formulary,Beacon Benefit,Health Exchange,583317,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88704,Monarch PPO Formulary,Monarch Benefit,Commercial,1238327,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88705,Pinecrest Choice HMO Formulary,Pinecrest Benefit,Health Exchange,1277788,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88706,Highland PPO Formulary,Highland Health Plan,Commercial,2188365,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88707,Pinecrest POS Formulary,Pinecrest Care,Commercial,2126340,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88708,Summit EPO Formulary,Summit Care,Commercial,2026245,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88709,Zephyr EPO Formulary,Zephyr Benefit,Health Exchange,1292938,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88710,Ironwood EPO Formulary,Ironwood Insurance,Commercial,561174,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88711,Quarry PPO Formulary,Quarry Mutual,Commercial,467218,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88712,Granite Select PPO Formulary,Granite Care,Health Exchange,58085,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88713,Stonegate PPO Formulary,Stonegate Benefit,Commercial,625510,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88714,Brightwater Preferred Formulary,Brightwater Wellness,Managed Medicaid,301626,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88715,Copperfield Preferred Formulary,Copperfield Health Plan,Commercial,3057335,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88716,Stonegate HMO Formulary,Stonegate Alliance,Commercial,1503232,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88717,Monarch Choice HMO Formulary,Monarch Care,Commercial,1969133,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88718,Vantage HMO Formulary,Vantage Health,Commercial,2085781,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88719,Everest POS Formulary,Everest Alliance,Managed Medicaid,1723265,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88720,Juniper PPO Formulary,Juniper Health Plan,Health Exchange,2077122,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88721,Northgate Advantage Formulary,Northgate Health Plan,Medicare Advantage,2930196,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88722,Gateway Advantage Formulary,Gateway Wellness,Commercial,991726,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88723,Yellowstone Advantage Formulary,Yellowstone Insurance,Commercial,2010760,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88724,Riverbend Select PPO Formulary,Riverbend Care,Medicare Advantage,2100717,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88725,Summit PPO Formulary,Summit Alliance,Commercial,1619879,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88726,Riverbend Preferred Formulary,Riverbend Care,Medicare Advantage,1969637,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88727,Bluegrass Preferred Formulary,Bluegrass Benefit,Managed Medicaid,89114,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88728,Foundry Complete Formulary,Foundry Mutual,Medicare Advantage,165915,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88729,Ridgeline EPO Formulary,Ridgeline Mutual,Commercial,3016960,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88730,Vantage Complete Formulary,Vantage Alliance,Managed Medicaid,670615,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88731,Keystone Select PPO Formulary,Keystone Benefit,Commercial,272630,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88732,Yellowstone Choice HMO Formulary,Yellowstone Health,Medicare Advantage,423315,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88733,Harborview POS Formulary,Harborview Wellness,Commercial,2733256,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88734,Gateway PPO Formulary,Gateway Health Plan,Managed Medicaid,1382833,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88735,Monarch PPO Formulary,Monarch Insurance,Health Exchange,1985064,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88736,Foundry Complete Formulary,Foundry Care,Commercial,2912693,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88737,Pinecrest Choice HMO Formulary,Pinecrest Insurance,Medicare Advantage,861237,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88738,Harborview Advantage Formulary,Harborview Insurance,Commercial,2634646,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88739,Wayfarer Advantage Formulary,Wayfarer Alliance,Commercial,1471750,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88740,Foundry Advantage Formulary,Foundry Wellness,Medicare Advantage,1068880,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88741,Stonegate POS Formulary,Stonegate Alliance,Health Exchange,3128046,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88742,Trailhead Choice HMO Formulary,Trailhead Wellness,Medicare Advantage,634681,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88743,Foundry POS Formulary,Foundry Care,Medicare Advantage,1134605,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88744,Silverpeak POS Formulary,Silverpeak Mutual,Commercial,643987,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88745,Ridgeline Advantage Formulary,Ridgeline Mutual,Health Exchange,170204,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88746,Bluegrass Preferred Formulary,Bluegrass Insurance,Commercial,2717364,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88747,Foundry HMO Formulary,Foundry Insurance,Medicare Advantage,1539353,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88748,Wayfarer Preferred Formulary,Wayfarer Care,Health Exchange,2449456,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88749,Northgate Choice HMO Formulary,Northgate Benefit,Managed Medicaid,3107193,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88750,Riverbend POS Formulary,Riverbend Health Plan,Commercial,1858293,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88751,Juniper Choice HMO Formulary,Juniper Care,Managed Medicaid,1792467,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88752,Quarry Select PPO Formulary,Quarry Benefit,Commercial,2721993,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88753,Keystone Choice HMO Formulary,Keystone Insurance,Health Exchange,526930,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88754,Bluegrass HMO Formulary,Bluegrass Insurance,Commercial,1262482,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88755,Monarch Select PPO Formulary,Monarch Health,Commercial,2077305,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88756,Riverbend Select PPO Formulary,Riverbend Health Plan,Managed Medicaid,293364,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88757,Harborview Complete Formulary,Harborview Health Plan,Health Exchange,585812,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88758,Foundry HMO Formulary,Foundry Care,Commercial,1061913,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88759,Lakeside EPO Formulary,Lakeside Insurance,Health Exchange,2502307,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88760,Juniper Advantage Formulary,Juniper Health Plan,Medicare Advantage,2407391,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88761,Ironwood Complete Formulary,Ironwood Care,Commercial,1112998,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88762,Zephyr EPO Formulary,Zephyr Insurance,Commercial,1558168,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88763,Nautilus Complete Formulary,Nautilus Alliance,Commercial,956553,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88764,Keystone Advantage Formulary,Keystone Health Plan,Commercial,2531929,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88765,Monarch PPO Formulary,Monarch Health Plan,Commercial,1113066,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88766,Prairie PPO Formulary,Prairie Care,Medicare Advantage,573701,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88767,Nautilus HMO Formulary,Nautilus Insurance,Commercial,2351227,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88768,Highland PPO Formulary,Highland Health,Commercial,2131202,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88769,Lakeside EPO Formulary,Lakeside Health,Commercial,727471,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88770,Foundry EPO Formulary,Foundry Mutual,Commercial,505071,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88771,Juniper Select PPO Formulary,Juniper Mutual,Commercial,2585821,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88772,Ridgeline Preferred Formulary,Ridgeline Health Plan,Health Exchange,2685312,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88773,Ironwood PPO Formulary,Ironwood Health Plan,Medicare Advantage,1106458,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88774,Granite Choice HMO Formulary,Granite Alliance,Health Exchange,2367394,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88775,Northgate HMO Formulary,Northgate Benefit,Commercial,1206670,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88776,Fairview Preferred Formulary,Fairview Health,Managed Medicaid,772360,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88777,Gateway Select PPO Formulary,Gateway Health,Health Exchange,2869808,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88778,Foundry PPO Formulary,Foundry Health Plan,Commercial,1945357,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88779,Gateway Complete Formulary,Gateway Health,Commercial,3083323,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88780,Foundry HMO Formulary,Foundry Health,Managed Medicaid,2541193,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88781,Silverpeak HMO Formulary,Silverpeak Mutual,Commercial,888349,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88782,Northgate Complete Formulary,Northgate Insurance,Medicare Advantage,3101543,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88783,Juniper Complete Formulary,Juniper Wellness,Medicare Advantage,1642765,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88784,Juniper Advantage Formulary,Juniper Health Plan,Health Exchange,1801845,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
