Data_Date,Payer_ID,Payer_Name,Plan_ID,Plan_Name,Channel,Lives,HCPCS_Code,Product_Name,Medical_Policy_Number,Policy_Effective_Date,Coverage_Status,PA_Required,Step_Therapy_Required,Site_of_Care_Restriction,Quantity_Limit,Bulletin_URL,As_Of_Date
2026-08-01,PYR10103,Everest Mutual,PLN52103,Everest Select PPO,Medicare Advantage,1282190,J9345,Onvantra,MP-ONC-1103,2025-11-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/everest-select-ppo/mp-onc-1103,2026-08-01
2026-08-01,PYR10104,Keystone Benefit,PLN52104,Keystone Select PPO,Health Exchange,1253287,J9345,Onvantra,MP-ONC-1104,2026-05-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/keystone-select-ppo/mp-onc-1104,2026-08-01
2026-08-01,PYR10105,Harborview Alliance,PLN52105,Harborview Select PPO,Commercial,2561215,J9345,Onvantra,MP-ONC-1105,2026-01-15,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/harborview-select-ppo/mp-onc-1105,2026-08-01
2026-08-01,PYR10106,Lakeside Care,PLN52106,Lakeside PPO,Commercial,1863946,J9345,Onvantra,MP-ONC-1106,2026-01-15,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/lakeside-ppo/mp-onc-1106,2026-08-01
2026-08-01,PYR10107,Foundry Mutual,PLN52107,Foundry EPO,Commercial,569318,J9345,Onvantra,MP-ONC-1107,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/foundry-epo/mp-onc-1107,2026-08-01
2026-08-01,PYR10108,Copperfield Benefit,PLN52108,Copperfield HMO,Medicare Advantage,330828,J9345,Onvantra,MP-ONC-1108,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/copperfield-hmo/mp-onc-1108,2026-08-01
2026-08-01,PYR10109,Cedar Mutual,PLN52109,Cedar PPO,Commercial,2265547,J9345,Onvantra,MP-ONC-1109,2026-01-15,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/cedar-ppo/mp-onc-1109,2026-08-01
2026-08-01,PYR10110,Yellowstone Mutual,PLN52110,Yellowstone Choice HMO,Commercial,2845469,J9345,Onvantra,MP-ONC-1110,2026-05-01,Covered,Y,Y,Physician Office,Y,https://policies.example/yellowstone-choice-hmo/mp-onc-1110,2026-08-01
2026-08-01,PYR10111,Foundry Wellness,PLN52111,Foundry HMO,Health Exchange,1962279,J9345,Onvantra,MP-ONC-1111,2025-10-01,Covered,Y,Y,Physician Office,N,https://policies.example/foundry-hmo/mp-onc-1111,2026-08-01
2026-08-01,PYR10112,Granite Insurance,PLN52112,Granite Complete,Commercial,422652,J9345,Onvantra,MP-ONC-1112,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/granite-complete/mp-onc-1112,2026-08-01
2026-08-01,PYR10113,Union Mutual,PLN52113,Union EPO,Medicare Advantage,2761941,J9345,Onvantra,MP-ONC-1113,2025-10-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/union-epo/mp-onc-1113,2026-08-01
2026-08-01,PYR10114,Juniper Wellness,PLN52114,Juniper Complete,Medicare Advantage,1005328,J9345,Onvantra,MP-ONC-1114,2026-01-15,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/juniper-complete/mp-onc-1114,2026-08-01
2026-08-01,PYR10115,Harborview Mutual,PLN52115,Harborview Select PPO,Commercial,527374,J9345,Onvantra,MP-ONC-1115,2026-05-01,Covered,N,N,Physician Office; Outpatient Hospital,Y,https://policies.example/harborview-select-ppo/mp-onc-1115,2026-08-01
2026-08-01,PYR10116,Cascade Health,PLN52116,Cascade Choice HMO,Commercial,543163,J9345,Onvantra,MP-ONC-1116,2025-11-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/cascade-choice-hmo/mp-onc-1116,2026-08-01
2026-08-01,PYR10117,Ironwood Benefit,PLN52117,Ironwood EPO,Managed Medicaid,26893,J9345,Onvantra,MP-ONC-1117,2026-01-15,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/ironwood-epo/mp-onc-1117,2026-08-01
2026-08-01,PYR10118,Stonegate Care,PLN52118,Stonegate PPO,Commercial,77328,J9345,Onvantra,MP-ONC-1118,2025-11-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/stonegate-ppo/mp-onc-1118,2026-08-01
2026-08-01,PYR10119,Bluegrass Health,PLN52119,Bluegrass EPO,Health Exchange,1780636,J9345,Onvantra,MP-ONC-1119,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/bluegrass-epo/mp-onc-1119,2026-08-01
2026-08-01,PYR10120,Sequoia Care,PLN52120,Sequoia Complete,Managed Medicaid,944247,J9345,Onvantra,MP-ONC-1120,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/sequoia-complete/mp-onc-1120,2026-08-01
2026-08-01,PYR10121,Harborview Alliance,PLN52121,Harborview Advantage,Medicare Advantage,2892701,J9345,Onvantra,MP-ONC-1121,2025-10-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/harborview-advantage/mp-onc-1121,2026-08-01
2026-08-01,PYR10122,Foundry Health Plan,PLN52122,Foundry HMO,Commercial,1168500,J9345,Onvantra,MP-ONC-1122,2026-05-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/foundry-hmo/mp-onc-1122,2026-08-01
2026-08-01,PYR10123,Zephyr Mutual,PLN52123,Zephyr HMO,Health Exchange,494887,J9345,Onvantra,MP-ONC-1123,2026-03-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/zephyr-hmo/mp-onc-1123,2026-08-01
2026-08-01,PYR10124,Gateway Alliance,PLN52124,Gateway Advantage,Medicare Advantage,3075216,J9345,Onvantra,MP-ONC-1124,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/gateway-advantage/mp-onc-1124,2026-08-01
2026-08-01,PYR10125,Juniper Health Plan,PLN52125,Juniper Complete,Commercial,397624,J9345,Onvantra,MP-ONC-1125,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/juniper-complete/mp-onc-1125,2026-08-01
2026-08-01,PYR10126,Lakeside Health,PLN52126,Lakeside Preferred,Managed Medicaid,1397635,J9345,Onvantra,MP-ONC-1126,2026-03-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/lakeside-preferred/mp-onc-1126,2026-08-01
2026-08-01,PYR10127,Harborview Insurance,PLN52127,Harborview Select PPO,Commercial,449532,J9345,Onvantra,MP-ONC-1127,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/harborview-select-ppo/mp-onc-1127,2026-08-01
2026-08-01,PYR10128,Highland Benefit,PLN52128,Highland HMO,Commercial,2422949,J9345,Onvantra,MP-ONC-1128,2026-01-15,Covered,Y,Y,Physician Office,Y,https://policies.example/highland-hmo/mp-onc-1128,2026-08-01
2026-08-01,PYR10129,Cascade Health Plan,PLN52129,Cascade Select PPO,Health Exchange,1310975,J9345,Onvantra,MP-ONC-1129,2025-11-01,Covered,Y,N,Physician Office,N,https://policies.example/cascade-select-ppo/mp-onc-1129,2026-08-01
2026-08-01,PYR10130,Wayfarer Mutual,PLN52130,Wayfarer HMO,Commercial,3122849,J9345,Onvantra,MP-ONC-1130,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/wayfarer-hmo/mp-onc-1130,2026-08-01
2026-08-01,PYR10131,Prairie Benefit,PLN52131,Prairie EPO,Commercial,1322101,J9345,Onvantra,MP-ONC-1131,2025-11-01,Covered,Y,N,Physician Office,N,https://policies.example/prairie-epo/mp-onc-1131,2026-08-01
2026-08-01,PYR10132,Brightwater Health,PLN52132,Brightwater HMO,Commercial,1873550,J9345,Onvantra,MP-ONC-1132,2026-01-15,Covered,N,Y,Physician Office; Home Infusion,N,https://policies.example/brightwater-hmo/mp-onc-1132,2026-08-01
2026-08-01,PYR10133,Fairview Care,PLN52133,Fairview Choice HMO,Medicare Advantage,480105,J9345,Onvantra,MP-ONC-1133,2025-11-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/fairview-choice-hmo/mp-onc-1133,2026-08-01
2026-08-01,PYR10134,Lantern Health,PLN52134,Lantern PPO,Commercial,1279244,J9345,Onvantra,MP-ONC-1134,2026-01-15,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/lantern-ppo/mp-onc-1134,2026-08-01
2026-08-01,PYR10135,Northgate Health,PLN52135,Northgate Complete,Health Exchange,1821298,J9345,Onvantra,MP-ONC-1135,2025-11-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/northgate-complete/mp-onc-1135,2026-08-01
2026-08-01,PYR10136,Sequoia Benefit,PLN52136,Sequoia HMO,Medicare Advantage,3127346,J9345,Onvantra,MP-ONC-1136,2025-10-01,Covered,Y,Y,Physician Office,N,https://policies.example/sequoia-hmo/mp-onc-1136,2026-08-01
2026-08-01,PYR10137,Foundry Mutual,PLN52137,Foundry Advantage,Health Exchange,2699948,J9345,Onvantra,MP-ONC-1137,2025-10-01,Covered,N,N,Physician Office,N,https://policies.example/foundry-advantage/mp-onc-1137,2026-08-01
2026-08-01,PYR10138,Foundry Health Plan,PLN52138,Foundry Complete,Health Exchange,1532720,J9345,Onvantra,MP-ONC-1138,2026-03-01,Covered,Y,Y,Physician Office,N,https://policies.example/foundry-complete/mp-onc-1138,2026-08-01
2026-08-01,PYR10139,Yellowstone Mutual,PLN52139,Yellowstone Preferred,Commercial,1674965,J9345,Onvantra,MP-ONC-1139,2025-11-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/yellowstone-preferred/mp-onc-1139,2026-08-01
2026-08-01,PYR10140,Summit Care,PLN52140,Summit Preferred,Managed Medicaid,828291,J9345,Onvantra,MP-ONC-1140,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/summit-preferred/mp-onc-1140,2026-08-01
2026-08-01,PYR10141,Beacon Insurance,PLN52141,Beacon POS,Commercial,2541644,J9345,Onvantra,MP-ONC-1141,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/beacon-pos/mp-onc-1141,2026-08-01
2026-08-01,PYR10142,Prairie Alliance,PLN52142,Prairie Choice HMO,Health Exchange,1340982,J9345,Onvantra,MP-ONC-1142,2026-03-01,Covered,Y,Y,Physician Office,N,https://policies.example/prairie-choice-hmo/mp-onc-1142,2026-08-01
2026-08-01,PYR10143,Everest Insurance,PLN52143,Everest PPO,Commercial,2142925,J9345,Onvantra,MP-ONC-1143,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/everest-ppo/mp-onc-1143,2026-08-01
2026-08-01,PYR10144,Harborview Benefit,PLN52144,Harborview Select PPO,Commercial,2718927,J9345,Onvantra,MP-ONC-1144,2026-05-01,Covered,Y,Y,Physician Office; Home Infusion,Y,https://policies.example/harborview-select-ppo/mp-onc-1144,2026-08-01
2026-08-01,PYR10145,Granite Alliance,PLN52145,Granite POS,Commercial,2552578,J9345,Onvantra,MP-ONC-1145,2025-10-01,Covered,N,N,Physician Office,N,https://policies.example/granite-pos/mp-onc-1145,2026-08-01
2026-08-01,PYR10146,Gateway Care,PLN52146,Gateway Preferred,Health Exchange,738764,J9345,Onvantra,MP-ONC-1146,2026-05-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/gateway-preferred/mp-onc-1146,2026-08-01
2026-08-01,PYR10147,Trailhead Health Plan,PLN52147,Trailhead Choice HMO,Commercial,1201541,J9345,Onvantra,MP-ONC-1147,2026-05-01,Covered,N,Y,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/trailhead-choice-hmo/mp-onc-1147,2026-08-01
2026-08-01,PYR10148,Harborview Benefit,PLN52148,Harborview HMO,Commercial,411386,J9345,Onvantra,MP-ONC-1148,2026-05-01,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/harborview-hmo/mp-onc-1148,2026-08-01
2026-08-01,PYR10149,Beacon Benefit,PLN52149,Beacon HMO,Managed Medicaid,2798390,J9345,Onvantra,MP-ONC-1149,2026-03-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/beacon-hmo/mp-onc-1149,2026-08-01
2026-08-01,PYR10150,Lakeside Care,PLN52150,Lakeside Select PPO,Managed Medicaid,1594907,J9345,Onvantra,MP-ONC-1150,2026-03-01,Covered,Y,N,Physician Office,Y,https://policies.example/lakeside-select-ppo/mp-onc-1150,2026-08-01
2026-08-01,PYR10151,Sequoia Benefit,PLN52151,Sequoia PPO,Commercial,1310478,J9345,Onvantra,MP-ONC-1151,2025-11-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/sequoia-ppo/mp-onc-1151,2026-08-01
2026-08-01,PYR10152,Ironwood Health Plan,PLN52152,Ironwood EPO,Commercial,1255641,J9345,Onvantra,MP-ONC-1152,2025-11-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/ironwood-epo/mp-onc-1152,2026-08-01
2026-08-01,PYR10153,Zephyr Mutual,PLN52153,Zephyr EPO,Commercial,773522,J9345,Onvantra,MP-ONC-1153,2026-01-15,Covered,Y,Y,Physician Office,N,https://policies.example/zephyr-epo/mp-onc-1153,2026-08-01
2026-08-01,PYR10154,Silverpeak Alliance,PLN52154,Silverpeak Select PPO,Health Exchange,1897940,J9345,Onvantra,MP-ONC-1154,2025-11-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/silverpeak-select-ppo/mp-onc-1154,2026-08-01
2026-08-01,PYR10155,Juniper Alliance,PLN52155,Juniper Complete,Commercial,1616689,J9345,Onvantra,MP-ONC-1155,2025-11-01,Covered,N,N,Physician Office; Outpatient Hospital,Y,https://policies.example/juniper-complete/mp-onc-1155,2026-08-01
2026-08-01,PYR10156,Bluegrass Health,PLN52156,Bluegrass Complete,Commercial,2340912,J9345,Onvantra,MP-ONC-1156,2025-11-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/bluegrass-complete/mp-onc-1156,2026-08-01
2026-08-01,PYR10157,Redwood Alliance,PLN52157,Redwood Preferred,Commercial,1849892,J9345,Onvantra,MP-ONC-1157,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/redwood-preferred/mp-onc-1157,2026-08-01
2026-08-01,PYR10158,Monarch Health,PLN52158,Monarch Advantage,Managed Medicaid,1583508,J9345,Onvantra,MP-ONC-1158,2025-11-01,Covered,Y,Y,Physician Office,N,https://policies.example/monarch-advantage/mp-onc-1158,2026-08-01
2026-08-01,PYR10159,Cascade Benefit,PLN52159,Cascade HMO,Health Exchange,2741132,J9345,Onvantra,MP-ONC-1159,2026-01-15,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/cascade-hmo/mp-onc-1159,2026-08-01
2026-08-01,PYR10160,Quarry Health Plan,PLN52160,Quarry Complete,Medicare Advantage,2595957,J9345,Onvantra,MP-ONC-1160,2025-11-01,Covered,Y,N,Physician Office,N,https://policies.example/quarry-complete/mp-onc-1160,2026-08-01
2026-08-01,PYR10161,Beacon Mutual,PLN52161,Beacon HMO,Commercial,1011735,J9345,Onvantra,MP-ONC-1161,2026-03-01,Covered,Y,N,Physician Office,N,https://policies.example/beacon-hmo/mp-onc-1161,2026-08-01
2026-08-01,PYR10162,Brightwater Alliance,PLN52162,Brightwater HMO,Commercial,2111435,J9345,Onvantra,MP-ONC-1162,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/brightwater-hmo/mp-onc-1162,2026-08-01
2026-08-01,PYR10163,Meridian Benefit,PLN52163,Meridian POS,Managed Medicaid,1762211,J9345,Onvantra,MP-ONC-1163,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/meridian-pos/mp-onc-1163,2026-08-01
2026-08-01,PYR10164,Union Health,PLN52164,Union Advantage,Medicare Advantage,197596,J9345,Onvantra,MP-ONC-1164,2025-10-01,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/union-advantage/mp-onc-1164,2026-08-01
2026-08-01,PYR10165,Highland Care,PLN52165,Highland Choice HMO,Commercial,3089177,J9345,Onvantra,MP-ONC-1165,2026-01-15,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/highland-choice-hmo/mp-onc-1165,2026-08-01
2026-08-01,PYR10166,Union Benefit,PLN52166,Union EPO,Health Exchange,1963769,J9345,Onvantra,MP-ONC-1166,2026-03-01,Covered,N,N,Physician Office; Outpatient Hospital,N,https://policies.example/union-epo/mp-onc-1166,2026-08-01
2026-08-01,PYR10167,Granite Insurance,PLN52167,Granite POS,Commercial,851637,J9345,Onvantra,MP-ONC-1167,2026-03-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/granite-pos/mp-onc-1167,2026-08-01
2026-08-01,PYR10168,Union Alliance,PLN52168,Union Select PPO,Commercial,3174531,J9345,Onvantra,MP-ONC-1168,2026-01-15,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/union-select-ppo/mp-onc-1168,2026-08-01
2026-08-01,PYR10169,Redwood Care,PLN52169,Redwood Choice HMO,Medicare Advantage,1692812,J9345,Onvantra,MP-ONC-1169,2026-03-01,Covered,N,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/redwood-choice-hmo/mp-onc-1169,2026-08-01
2026-08-01,PYR10170,Ridgeline Benefit,PLN52170,Ridgeline Preferred,Commercial,361497,J9345,Onvantra,MP-ONC-1170,2025-11-01,Covered,N,N,Physician Office; Home Infusion,Y,https://policies.example/ridgeline-preferred/mp-onc-1170,2026-08-01
2026-08-01,PYR10171,Union Insurance,PLN52171,Union Choice HMO,Commercial,350833,J9345,Onvantra,MP-ONC-1171,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/union-choice-hmo/mp-onc-1171,2026-08-01
2026-08-01,PYR10172,Nautilus Health Plan,PLN52172,Nautilus Complete,Commercial,1890397,J9345,Onvantra,MP-ONC-1172,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/nautilus-complete/mp-onc-1172,2026-08-01
2026-08-01,PYR10173,Summit Mutual,PLN52173,Summit Choice HMO,Managed Medicaid,3160300,J9345,Onvantra,MP-ONC-1173,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/summit-choice-hmo/mp-onc-1173,2026-08-01
2026-08-01,PYR10174,Granite Health Plan,PLN52174,Granite HMO,Commercial,2721009,J9345,Onvantra,MP-ONC-1174,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/granite-hmo/mp-onc-1174,2026-08-01
2026-08-01,PYR10175,Zephyr Health Plan,PLN52175,Zephyr Complete,Commercial,1575337,J9345,Onvantra,MP-ONC-1175,2026-01-15,Covered,N,N,Physician Office; Outpatient Hospital,Y,https://policies.example/zephyr-complete/mp-onc-1175,2026-08-01
2026-08-01,PYR10176,Lantern Benefit,PLN52176,Lantern Select PPO,Commercial,490837,J9345,Onvantra,MP-ONC-1176,2026-03-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/lantern-select-ppo/mp-onc-1176,2026-08-01
2026-08-01,PYR10177,Vantage Care,PLN52177,Vantage Select PPO,Commercial,2967948,J9345,Onvantra,MP-ONC-1177,2026-03-01,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/vantage-select-ppo/mp-onc-1177,2026-08-01
2026-08-01,PYR10178,Willow Care,PLN52178,Willow EPO,Commercial,1911004,J9345,Onvantra,MP-ONC-1178,2026-01-15,Covered,Y,Y,Physician Office,Y,https://policies.example/willow-epo/mp-onc-1178,2026-08-01
2026-08-01,PYR10179,Highland Care,PLN52179,Highland Preferred,Managed Medicaid,1232867,J9345,Onvantra,MP-ONC-1179,2026-05-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/highland-preferred/mp-onc-1179,2026-08-01
2026-08-01,PYR10180,Ironwood Care,PLN52180,Ironwood POS,Commercial,1007943,J9345,Onvantra,MP-ONC-1180,2026-05-01,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/ironwood-pos/mp-onc-1180,2026-08-01
2026-08-01,PYR10181,Juniper Alliance,PLN52181,Juniper Preferred,Commercial,2581697,J9345,Onvantra,MP-ONC-1181,2026-03-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/juniper-preferred/mp-onc-1181,2026-08-01
2026-08-01,PYR10182,Trailhead Mutual,PLN52182,Trailhead Advantage,Managed Medicaid,324332,J9345,Onvantra,MP-ONC-1182,2026-03-01,Covered,Y,N,Physician Office,N,https://policies.example/trailhead-advantage/mp-onc-1182,2026-08-01
2026-08-01,PYR10183,Trailhead Benefit,PLN52183,Trailhead EPO,Managed Medicaid,2698490,J9345,Onvantra,MP-ONC-1183,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/trailhead-epo/mp-onc-1183,2026-08-01
2026-08-01,PYR10184,Northgate Health Plan,PLN52184,Northgate Select PPO,Commercial,694338,J9345,Onvantra,MP-ONC-1184,2026-01-15,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/northgate-select-ppo/mp-onc-1184,2026-08-01
2026-08-01,PYR10185,Cedar Insurance,PLN52185,Cedar POS,Health Exchange,2325396,J9345,Onvantra,MP-ONC-1185,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/cedar-pos/mp-onc-1185,2026-08-01
2026-08-01,PYR10186,Cedar Health Plan,PLN52186,Cedar EPO,Commercial,2777925,J9345,Onvantra,MP-ONC-1186,2025-10-01,Covered,Y,N,Physician Office,N,https://policies.example/cedar-epo/mp-onc-1186,2026-08-01
2026-08-01,PYR10187,Wayfarer Insurance,PLN52187,Wayfarer POS,Managed Medicaid,1762291,J9345,Onvantra,MP-ONC-1187,2026-01-15,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/wayfarer-pos/mp-onc-1187,2026-08-01
2026-08-01,PYR10188,Quarry Wellness,PLN52188,Quarry Advantage,Commercial,1917301,J9345,Onvantra,MP-ONC-1188,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/quarry-advantage/mp-onc-1188,2026-08-01
